date,Housing Inventory: New Listing Count,state,msa,city
2020-06-01,-19.89,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-07-01,-10.72,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-08-01,-8.94,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-09-01,-7.38,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-10-01,-8.01,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-11-01,-2.16,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-12-01,-0.53,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-01-01,-22.29,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-02-01,-35.26,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-03-01,-22.49,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-04-01,46.84,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-05-01,8.4,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-06-01,3.12,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-07-01,0.14,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-08-01,-4.87,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-09-01,-7.24,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-10-01,-8.57,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-11-01,-6.91,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2016-07-01,9424.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-08-01,8784.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-09-01,7772.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-10-01,7920.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-11-01,6820.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-12-01,4696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-01-01,6940.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-02-01,8064.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-03-01,8948.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-04-01,9392.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-05-01,10048.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-06-01,10300.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,9892.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,9424.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,8148.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,8004.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,7188.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,5868.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,7112.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,7936.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,8948.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,10496.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,10868.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,11568.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,10412.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,9112.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,8600.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,8092.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,7840.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,6156.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,8412.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,8504.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,9608.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,11104.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,11020.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,11184.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,10804.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,9716.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,8392.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,8796.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,7460.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,5780.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,7924.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,8596.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,10280.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,7168.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,9664.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,9488.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,8992.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,8596.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,7732.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,7368.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,6392.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,5164.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,5904.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,5512.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,6612.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,7660.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,8124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,9004.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,9428.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,8528.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,7620.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,7108.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,6388.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,-3.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,-4.73,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,-13.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,-1.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,-10.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,-18.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,21.2,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,11.59,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,12.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,17.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,3.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,6.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,-9.99,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,-12.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,-5.62,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,-5.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,-3.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,-21.48,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,36.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,1.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,12.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,15.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,-0.76,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,1.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,-3.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,-10.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,-13.63,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,4.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-15.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-22.52,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,37.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,8.48,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,19.59,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-30.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,34.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,-1.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,-5.23,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-4.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-10.05,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-4.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-13.25,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,-19.21,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,14.33,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-6.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,19.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,15.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,6.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,10.83,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,4.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,-9.55,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-10.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-6.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-10.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,4.97,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,7.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,4.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,1.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,5.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,24.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,2.48,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,-1.59,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,0.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,11.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,8.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,12.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,5.26,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,-3.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,5.55,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,1.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,9.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,4.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,18.28,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,7.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,7.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,5.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,1.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,-3.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,3.76,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,6.63,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,-2.42,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,8.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-4.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-6.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,-5.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,1.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,6.99,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-35.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,-12.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,-15.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,-16.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-11.53,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-7.86,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-16.23,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-14.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,-10.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,-25.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-35.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,-35.68,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,6.86,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,-15.94,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,-5.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,4.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,-0.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-1.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-3.53,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-0.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-07-01,10472.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,9220.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,8996.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,8480.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,7908.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,5980.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,8776.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,9672.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,10636.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,11340.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,12036.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,11912.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,11484.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,10972.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,8276.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,9204.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,7956.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,6252.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,7952.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,8784.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,10564.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,11724.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,11988.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,11836.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,11276.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,10536.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,9132.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,9468.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,8696.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,7248.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,9264.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,10028.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,10132.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,11632.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,12024.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,12640.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,11540.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,10340.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,9156.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,9676.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,8528.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,7040.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,9820.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,10168.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,10716.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,8176.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,9740.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,10556.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,10556.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,9768.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,9184.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,8960.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,8456.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,6776.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,7940.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,7680.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,8280.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,8996.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,9460.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,11352.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,10944.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,10192.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,9120.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,8772.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,8196.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,-3.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,-4.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,-24.57,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,11.21,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,-13.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,-21.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,27.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,10.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,20.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,10.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,2.25,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,-1.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,-4.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,-6.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,-13.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,3.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,-8.15,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,-16.65,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,27.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,8.25,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,1.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,14.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,3.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,5.12,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,-8.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,-10.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,-11.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,5.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-11.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,-17.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,39.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,3.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,5.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,-23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,19.13,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,8.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,0.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,-7.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,-5.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,-2.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,-5.63,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,-19.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,17.18,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,-3.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,7.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,8.65,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,5.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,20.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,-3.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,-6.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,-10.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,-3.82,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,-6.57,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,9.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,19.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,-8.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,8.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,0.61,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,4.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-9.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,-9.18,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,-0.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,3.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,-0.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,-0.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,-1.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,-3.97,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,10.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,2.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,9.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,15.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,16.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,14.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,-4.09,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,-0.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,0.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,6.79,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,2.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,-1.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,0.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,2.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-1.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,-2.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,6.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,1.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,5.76,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,-29.71,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
