date,All Employees: Management of Companies and Enterprises,state,msa,city,title,id,frequency,seasonal_adjustment
2000-10-01,123.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2000-11-01,123.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2000-12-01,123.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-01-01,125.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-02-01,125.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-03-01,125.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-04-01,123.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-05-01,125.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-06-01,124.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-07-01,124.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-08-01,123.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-09-01,122.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-10-01,123,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-11-01,122.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2001-12-01,122.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-01-01,121.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-02-01,121.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-03-01,121.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-04-01,118.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-05-01,118.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-06-01,117.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-07-01,118.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-08-01,117.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-09-01,117.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-10-01,116.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-11-01,116.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2002-12-01,115.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-01-01,114.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-02-01,113.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-03-01,113.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-04-01,112.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-05-01,111.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-06-01,110.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-07-01,109.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-08-01,109,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-09-01,108.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-10-01,107.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-11-01,106.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2003-12-01,106.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-01-01,102.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-02-01,102.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-03-01,102.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-04-01,102.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-05-01,102.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-06-01,102.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-07-01,101.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-08-01,101.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-09-01,100.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-10-01,100.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-11-01,100.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2004-12-01,100.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-01-01,100.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-02-01,101,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-03-01,100.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-04-01,99.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-05-01,98.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-06-01,98.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-07-01,97.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-08-01,96.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-09-01,95.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-10-01,94.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-11-01,94.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2005-12-01,93.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-01-01,93.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-02-01,93.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-03-01,92.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-04-01,92.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-05-01,92.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-06-01,91.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-07-01,91.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-08-01,91.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-09-01,91.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-10-01,90.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-11-01,90.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2006-12-01,90.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-01-01,88.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-02-01,87.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-03-01,87.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-04-01,87.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-05-01,87.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-06-01,87,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-07-01,86.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-08-01,86,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-09-01,85.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-10-01,85.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-11-01,85.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2007-12-01,85.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-01-01,84.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-02-01,84.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-03-01,84,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-04-01,83.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-05-01,83.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-06-01,83.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-07-01,83.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-08-01,82.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-09-01,82.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-10-01,82,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-11-01,81.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2008-12-01,81.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-01-01,82.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-02-01,81.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-03-01,80.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-04-01,80,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-05-01,79.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-06-01,79,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-07-01,78.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-08-01,78.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-09-01,78.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
