date,Housing Inventory: Active Listing Count,state,msa,city
2019-12-01,-3.82,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-01-01,-4.37,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-02-01,-3.86,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-03-01,-7.69,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-04-01,-16.94,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-05-01,-22.54,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-06-01,-27.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-07-01,-32.12,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-08-01,-33.81,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-09-01,-33.38,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-10-01,-32.71,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-11-01,-33.19,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-12-01,-33.81,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-01-01,-37.47,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-02-01,-45.57,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-03-01,-48.11,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-04-01,-43.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-05-01,-40.12,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-06-01,-31.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-07-01,-22.36,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-08-01,-16.96,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-09-01,-17.77,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-10-01,-20.3,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-11-01,-23.9,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2016-07-01,16194.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-08-01,16919.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-09-01,16516.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-10-01,16427.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-11-01,15848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-12-01,14203.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-01-01,13243.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-02-01,13467.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-03-01,13889.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-04-01,14387.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-05-01,15696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-06-01,16984.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,18330.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,19240.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,19086.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,18846.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,18215.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,15844.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,14408.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,14403.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,15331.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,16677.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,18262.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,20224.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,22140.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,22475.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,22382.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,22509.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,22084.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,20347.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,18975.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,19188.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,19833.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,20734.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,21981.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,23540.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,24435.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,23890.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,23144.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,23402.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,21903.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,19514.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,17767.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,17440.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,18088.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,18523.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,18581.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,16756.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,15709.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,14567.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,13442.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,12456.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,11106.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,9391.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,8041.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,6218.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,5730.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,5618.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,5936.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,6873.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,8098.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,9132.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,8860.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,8246.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,7339.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,7.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,4.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,-0.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,-1.26,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,-3.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,-13.02,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,-9.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,-0.03,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,6.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,8.78,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,9.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,10.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,9.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,1.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,-0.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,0.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,-1.89,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,-7.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,-6.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,1.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,3.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,4.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,6.01,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,7.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,3.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,-2.23,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,-3.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,1.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-6.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-10.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,-8.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,-1.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,3.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,2.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,0.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,-9.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,-6.25,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-7.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-7.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-7.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-10.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,-15.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,-14.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-22.67,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,-7.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,-1.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,5.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,15.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,17.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,12.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-2.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-6.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-11.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,13.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,13.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,15.56,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,14.73,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,14.94,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,11.55,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,8.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,6.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,10.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,15.92,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,16.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,19.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,20.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,16.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,17.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,19.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,21.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,28.42,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,31.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,33.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,29.37,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,24.33,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,20.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,16.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,10.37,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,6.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,3.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,3.97,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-0.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-4.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,-6.37,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,-9.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,-8.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-10.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,-15.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,-28.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,-35.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-39.02,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-41.92,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-46.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-49.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,-51.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,-54.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-64.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,-68.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,-69.67,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,-68.05,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,-58.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,-48.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,-37.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-34.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-33.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-33.92,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-07-01,26952.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,26993.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,26699.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,26171.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,25634.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,24014.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,23083.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,23520.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,24492.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,25814.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,27680.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,29098.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,30350.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,30956.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,28132.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,26814.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,25906.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,24484.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,22542.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,22496.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,23396.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,25319.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,26750.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,28186.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,29519.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,29954.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,29436.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,29161.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,28620.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,27464.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,26390.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,26579.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,27229.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,28189.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,29249.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,30548.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,31454.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,30486.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,29349.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,29288.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,28375.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,26651.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,25281.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,25308.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,26182.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,26805.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,25914.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,23939.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,22833.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,21926.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,20467.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,19718.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,19036.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,17674.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,15938.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,14129.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,12808.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,12133.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,12060.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,13451.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,14756.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,16354.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,16293.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,15727.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,14741.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,4.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,2.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,-9.12,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,-4.69,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,-3.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,-5.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-7.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,-0.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,4.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,8.22,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,5.65,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,5.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,4.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,1.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,-1.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,-0.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,-1.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,-4.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,-3.91,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,0.72,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,2.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,3.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,3.76,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,4.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,2.97,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,-3.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,-3.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,-0.21,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-3.12,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,-6.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,-5.14,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,0.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,3.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,2.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,-3.32,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,-7.62,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,-4.62,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,-3.97,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,-6.65,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,-3.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,-3.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,-7.15,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,-9.82,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,-11.35,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,-9.35,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,-5.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,-0.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,11.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,9.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,10.83,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,-0.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,-3.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,-6.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,12.61,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,14.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,5.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,2.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,1.06,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,1.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-2.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,-4.35,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,-4.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,-1.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,-3.36,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,-3.13,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,-2.74,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,-3.24,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,4.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,8.75,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,10.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,12.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,17.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,18.15,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,16.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,11.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,9.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,8.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,6.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,1.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,-0.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
