date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-02-01,-41.7910448,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-03-01,-30.7692308,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-04-01,1.8518519,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-05-01,52.7272727,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-06-01,-17.8571429,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-07-01,7.2463768,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-08-01,-13.5135135,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-09-01,-10.9375,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-10-01,-1.754386,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-11-01,8.9285714,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2020-12-01,42.6229508,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
2021-01-01,-14.9425287,UT,"Ogden-Clearfield, UT",Ogden,"Housing Inventory: Median Days on Market Month-Over-Month in Ogden-Clearfield, UT (CBSA)",MEDDAYONMARMM36260,Monthly,Not Seasonally Adjusted
