date,Housing Inventory: Price Increased Count,state,msa,city
2020-07-01,43.04,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-08-01,-62.05,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-09-01,-76.05,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-10-01,139.66,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-11-01,34.25,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-12-01,75.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-01-01,143.66,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-02-01,127.63,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-03-01,89.16,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-04-01,112.07,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-05-01,159.02,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-06-01,24.72,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-07-01,-34.51,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-08-01,-62.16,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-09-01,-55.73,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-10-01,-56.12,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-11-01,-23.47,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2016-07-01,2696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-08-01,2612.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-09-01,2396.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-10-01,1900.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-11-01,1836.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-12-01,2592.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-01-01,1848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-02-01,2272.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-03-01,2704.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-04-01,2932.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-05-01,3076.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-06-01,3132.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,3396.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,3200.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,2640.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,2340.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,2056.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,2256.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,1644.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,2012.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,2420.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,2520.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,916.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,1076.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,1236.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,2532.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,2132.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,1880.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,1676.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,1704.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,1316.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,1548.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,1384.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,1132.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,900.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,756.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,1448.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,2064.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,720.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,568.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,680.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,720.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,1120.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,876.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,620.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,644.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,716.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,916.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,1140.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,1144.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,892.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,940.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,1680.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,1072.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,1004.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,880.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,736.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,704.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,500.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,492.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,468.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,652.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,632.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,8.43,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,-5.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,-17.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,-11.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,-12.14,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,9.73,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,-27.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,22.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,20.28,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,4.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,-63.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,17.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,14.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,104.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,-15.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,-11.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,-10.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,1.67,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,-22.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,17.63,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,-10.59,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,-18.21,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,-20.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,-15.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,-1.05,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,91.53,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,42.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,-65.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-21.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,19.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,5.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,55.56,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,-21.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-29.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,3.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,11.18,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,27.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,24.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,0.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-22.03,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-4.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,10.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,78.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-36.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,-6.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,-12.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,-16.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,-4.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,-28.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,-1.6,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-4.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,39.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-3.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,25.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,22.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,10.18,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,23.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,11.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,-12.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,-11.04,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,-11.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,-10.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,-14.05,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,-70.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,-65.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,-63.6,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,-20.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,-19.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,-19.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,-18.48,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,-24.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,-19.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,-23.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,-42.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,-55.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,-1.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,-29.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,-38.83,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,-42.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,-3.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,-61.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-66.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-60.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,-45.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,-27.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,-36.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-45.23,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,-28.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,-6.28,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,21.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-21.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-44.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,23.89,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,49.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,38.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,133.33,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-4.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,14.61,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,41.94,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,14.29,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,-1.68,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,-45.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,-56.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-59.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-26.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-25.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-07-01,1960.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,1828.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,1772.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,1600.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,1640.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,1468.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,1448.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,1412.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,1844.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,1896.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,2208.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,1880.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,1888.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,1688.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,2012.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,1964.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,1688.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,1628.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,1324.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,1752.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,1668.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,2084.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,2156.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,2372.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,2244.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,2000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,1760.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,1604.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,1576.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,2260.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,1700.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,1644.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,1304.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,1112.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,1240.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,912.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,1060.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,1456.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,2180.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,1032.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,764.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,836.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,932.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,1096.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,1064.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,628.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,904.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,1216.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,992.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,1884.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,1912.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,1500.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,928.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,1084.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,2248.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,1980.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,2412.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,2028.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,2136.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,1744.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,900.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,904.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,1060.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,948.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,1224.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,0.43,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,-10.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,19.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,-2.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,-14.05,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,-3.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-18.67,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,32.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,-4.79,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,24.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,3.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,10.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,-5.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,-10.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,-12.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,-8.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,-1.75,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,43.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,-24.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,-3.29,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,-20.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,-14.72,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,11.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,-26.45,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,16.23,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,37.36,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,49.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,-52.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-25.97,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,9.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,11.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,17.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,-2.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,-40.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,43.95,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,34.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,-18.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,89.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,1.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,-21.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,-38.13,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,16.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,107.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,-11.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,21.82,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,-15.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,5.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,-18.35,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,-48.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,0.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,17.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,-10.57,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,29.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,-3.67,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,-7.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,13.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,22.75,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,2.93,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,10.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-8.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,24.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,-9.54,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,9.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,-2.36,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,26.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,18.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,18.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,-12.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,-18.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,-6.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,38.82,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,28.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,-6.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,-21.82,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,-46.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,-42.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,-61.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,-52.76,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,-27.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,23.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,-35.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-51.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,-63.01,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,-45.18,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,-33.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,-18.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,-43.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,-27.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,33.33,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
