date,All Employees: Information: Telecommunications,state,msa,city,title,id,frequency,seasonal_adjustment
1998-04-01,20.9951631384323,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-05-01,21.320067857913802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-06-01,21.556404201918603,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-07-01,21.7653427048321,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-08-01,21.937504726282395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-09-01,21.9792510320185,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-10-01,22.2630273673664,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-11-01,22.3816986144069,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1998-12-01,22.372903215486197,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-01-01,22.1233840930741,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-02-01,22.244088008857698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-03-01,22.436571515592103,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-04-01,22.488392528674197,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-05-01,22.6093267432655,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-06-01,22.636806294612498,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-07-01,22.791286068481398,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-08-01,22.9659458149412,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-09-01,23.198758305826804,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-10-01,23.3783170975759,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-11-01,23.508247240699802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
1999-12-01,23.5817154314606,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-01-01,23.9042515309064,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-02-01,23.8945212758442,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-03-01,23.916824245197702,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-04-01,24.378677849724397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-05-01,24.6055494790939,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-06-01,24.8226413670189,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-07-01,24.9167829734527,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-08-01,24.9875865393109,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-09-01,25.0896149933391,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-10-01,25.2106174550155,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-11-01,25.3577187075191,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2000-12-01,25.6009793949733,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-01-01,25.569719821167396,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-02-01,25.613034364182,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-03-01,25.4071034100839,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-04-01,25.1810899852812,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-05-01,24.816212262121102,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-06-01,24.426437871336304,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-07-01,24.036978688600698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-08-01,23.6942137092094,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-09-01,23.353409763546,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-10-01,22.9096292021767,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-11-01,22.6999526052487,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2001-12-01,22.159188918091,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-01-01,22.5413222744314,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-02-01,22.0535545936496,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-03-01,21.8135594273642,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-04-01,20.889056522521,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-05-01,20.8236761622063,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-06-01,20.7509115463981,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-07-01,20.437804809471398,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-08-01,20.3873757085107,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-09-01,20.312076829747898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-10-01,20.296706838814103,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-11-01,20.0022591776639,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2002-12-01,19.5999381869918,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-01-01,19.831842887234103,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-02-01,19.735579127237898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-03-01,19.630593260947002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-04-01,19.5083734196801,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-05-01,19.334866206437,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-06-01,19.2671572277898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-07-01,19.3367501438147,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-08-01,19.167892089513,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-09-01,19.0850836750109,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-10-01,18.7664480965504,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-11-01,18.685021340257002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2003-12-01,18.6142777405142,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-01-01,18.737068415855102,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-02-01,18.7491248009027,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-03-01,18.752320567705397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-04-01,18.4276619536109,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-05-01,18.2470496749352,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-06-01,18.0828758483297,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-07-01,18.029909612468604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-08-01,17.94524493742,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-09-01,17.863277901431196,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-10-01,17.8415213181797,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-11-01,17.7585685037658,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2004-12-01,17.628201779974898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-01-01,17.3378085877044,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-02-01,17.1727546202384,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-03-01,17.167914839698803,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-04-01,17.2430709615953,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-05-01,17.2526066018584,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-06-01,17.1915180409036,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-07-01,17.0276593290518,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-08-01,16.929227533806,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-09-01,16.861856383703,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-10-01,16.8226992207198,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-11-01,16.838015188034802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2005-12-01,16.7262085763156,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-01-01,16.7445767004828,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-02-01,16.6871289458422,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-03-01,16.6718660585661,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-04-01,16.8483608838084,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-05-01,17.0588990607162,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-06-01,17.1903675336077,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-07-01,17.438118239021403,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-08-01,17.621051710746897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-09-01,17.767186106094698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-10-01,17.9188584150545,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-11-01,18.021176982276398,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2006-12-01,18.211770663101397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-01-01,18.348211072095,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-02-01,18.3851028295858,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-03-01,18.466954292466397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-04-01,18.3532152581836,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-05-01,18.4681113067763,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-06-01,18.589392710526198,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-07-01,18.6573693494188,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-08-01,18.821482898869103,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-09-01,18.8843102508859,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-10-01,18.9189318702605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-11-01,18.9221911592601,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2007-12-01,18.699885390747603,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-01-01,18.8449556954307,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-02-01,18.869359536647302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-03-01,18.840451470246002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-04-01,18.943612464547698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-05-01,18.9767732287873,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
