date,"All Employees: Trade, Transportation, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
2014-11-01,201.21502807412602,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2014-12-01,201.68325180481202,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-01-01,202.61280361874802,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-02-01,202.847235826222,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-03-01,203.000371076162,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-04-01,203.44909721854802,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-05-01,204.35480678044,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-06-01,205.701044287669,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-07-01,205.088062528031,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-08-01,204.695379599268,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-09-01,205.01869140005903,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-10-01,205.60715497130698,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-11-01,204.91625096346502,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2015-12-01,205.38940247798303,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-01-01,205.381393510402,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-02-01,206.481538903106,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-03-01,207.034959601785,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-04-01,207.58432660291402,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-05-01,207.830766721596,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-06-01,207.98625008801702,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-07-01,208.923627888895,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-08-01,209.07424145109502,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-09-01,209.277278588601,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-10-01,209.575004881766,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-11-01,210.16813509646198,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2016-12-01,210.975890171756,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-01-01,210.622256149193,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-02-01,211.47643921278598,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-03-01,211.477712418445,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-04-01,211.56869385410099,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-05-01,211.681936633603,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-06-01,212.077091890313,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-07-01,212.710790137294,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-08-01,214.28480181317101,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-09-01,215.198412313653,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-10-01,214.72928376688998,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-11-01,216.698515278046,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2017-12-01,215.919340665167,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-01-01,215.81189718116002,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-02-01,215.796434609222,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-03-01,215.51433144667598,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-04-01,216.79591195963602,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-05-01,217.824653028399,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-06-01,218.410351267362,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-07-01,218.35174414312598,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-08-01,218.142867041497,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-09-01,218.001491692766,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-10-01,218.164715576787,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-11-01,218.73900527294998,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2018-12-01,218.51948614107,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-01-01,219.64125377812698,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-02-01,218.513449467994,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-03-01,218.700357601003,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-04-01,219.42900133303502,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-05-01,219.16252447639098,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-06-01,219.044754073754,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-07-01,218.272021996788,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-08-01,218.38786852516998,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-09-01,218.08544184679798,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-10-01,218.99369511906,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-11-01,219.31048114346802,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2019-12-01,219.251671568092,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-01-01,217.96584336482601,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-02-01,218.177985396596,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-03-01,218.007475534307,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-04-01,192.699890930522,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-05-01,199.463137458156,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-06-01,208.150048882655,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-07-01,209.674817679044,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-08-01,211.22954439999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-09-01,211.538324093382,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-10-01,211.704397367043,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-11-01,210.916497424067,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2020-12-01,213.488266178359,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-01-01,216.827589181711,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-02-01,216.77004348977297,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-03-01,218.19645669352698,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-04-01,216.564635974459,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-05-01,215.888327185737,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-06-01,218.3561612631,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-07-01,219.106373824999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-08-01,219.33500530959202,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-09-01,221.303825630922,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
2021-10-01,222.11568428245,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Trade, Transportation, and Utilities in Kansas City, MO-KS (MSA)",KANS129TRAD,Monthly,Seasonally Adjusted
1990-01-01,41.07796238697679,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-02-01,41.0089320320504,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-03-01,41.205909916077104,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-04-01,41.0370910178045,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-05-01,40.9445123813771,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-06-01,40.8339273695802,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-07-01,40.4484338782756,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-08-01,40.8481232001949,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-09-01,40.7803478099512,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-10-01,40.3692192764911,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-11-01,40.3564014126936,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1990-12-01,40.421509328976,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-01-01,40.366310969767795,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-02-01,40.3985482864472,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-03-01,40.393538816189704,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-04-01,40.7393274117134,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-05-01,40.5644028462422,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-06-01,40.541045832645395,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-07-01,39.833132026218706,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-08-01,40.4311543183713,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-09-01,40.4923634834007,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-10-01,40.7546957549222,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-11-01,40.7411058454565,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1991-12-01,40.511584165622395,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-01-01,40.56287624992971,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-02-01,40.6149574861644,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-03-01,40.5044366786736,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-04-01,40.4339483205739,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-05-01,40.4886825933529,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-06-01,40.4509206454675,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-07-01,40.2261898516553,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-08-01,40.0126743629067,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-09-01,40.0113867485126,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-10-01,39.848910736199706,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-11-01,39.6434886300698,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1992-12-01,40.019034236415,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-01-01,40.244663046087396,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-02-01,40.126147581020206,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-03-01,39.887889193678795,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-04-01,39.8276268114205,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-05-01,39.927124809872396,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-06-01,39.8710047735097,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-07-01,40.5254793098262,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-08-01,40.295385671353294,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-09-01,40.420252078814705,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-10-01,40.6511599630144,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-11-01,40.5002338204481,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1993-12-01,40.777999616401,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-01-01,40.3089572934264,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-02-01,40.0498043216244,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-03-01,40.582993049214394,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-04-01,39.9284575901746,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-05-01,40.7618972992818,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-06-01,41.40327715277029,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-07-01,41.4390297152255,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-08-01,41.481465466615,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-09-01,41.3235098795089,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-10-01,41.5602889335342,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
1994-11-01,41.6421347193931,PA,"Lancaster, PA",Lancaster,"All Employees: Trade, Transportation, and Utilities in Lancaster, PA (MSA)",LANC542TRAD,Monthly,Seasonally Adjusted
